sid,segmentation_year,segmentation_band
32534,2013,concert
30690,2013,concert
29955,2013,concert
37188,2013,concert
29214,2013,concert
30935,2013,concert
29748,2013,concert
34423,2013,concert
33984,2013,concert
34936,2013,concert
38120,2013,concert
32200,2013,concert
35074,2013,concert
30805,2013,concert
29815,2013,concert
31182,2013,concert
29875,2013,concert
29810,2013,concert
31015,2013,concert
33672,2013,concert
30311,2013,concert
34207,2013,concert
30719,2013,concert
29254,2013,concert
28682,2013,concert
31848,2013,concert
31602,2013,concert
32702,2013,concert
33805,2013,concert
32703,2013,concert
31889,2013,concert
29114,2013,concert
29738,2013,concert
29611,2013,concert
34171,2013,concert
38127,2013,concert
30150,2013,concert
35980,2013,concert
29077,2013,concert
33839,2013,concert
30313,2013,concert
28808,2013,concert
32533,2013,concert
30098,2013,concert
32187,2013,concert
32686,2013,concert
29227,2013,concert
36234,2013,concert
32838,2013,concert
29885,2013,concert
29480,2013,concert
35446,2013,concert
33292,2013,concert
36350,2013,concert
30681,2013,concert
32519,2013,concert
33750,2013,concert
32983,2013,concert
33983,2013,concert
37251,2013,concert
29391,2013,concert
29064,2013,concert
31495,2013,concert
33907,2013,concert
33622,2013,concert
34485,2013,concert
33527,2013,concert
31792,2013,concert
29425,2013,concert
31508,2013,concert
29386,2013,concert
33630,2013,concert
33846,2013,concert
31865,2013,concert
37270,2013,concert
35285,2013,concert
33904,2013,concert
29478,2013,concert
29821,2013,concert
32858,2013,concert
34532,2013,concert
31511,2013,concert
34600,2013,concert
29683,2013,concert
30002,2013,concert
33651,2013,concert
37315,2013,concert
35090,2013,concert
36691,2013,concert
31696,2013,concert
36080,2013,concert
30001,2013,concert
31724,2013,concert
32457,2013,concert
32188,2013,concert
32719,2013,concert
28684,2013,concert
37242,2013,concert
30503,2013,concert
32762,2013,concert
32795,2013,concert
28671,2013,concert
32469,2013,concert
36656,2013,concert
29715,2013,concert
35375,2013,concert
32024,2013,concert
37312,2013,concert
30090,2013,concert
34029,2013,concert
33213,2013,concert
31236,2013,concert
33657,2013,concert
31571,2013,concert
33780,2013,concert
32840,2013,concert
30215,2013,concert
33617,2013,concert
29772,2013,concert
30212,2013,concert
30847,2013,concert
32988,2013,concert
29959,2013,concert
34400,2013,concert
31473,2013,concert
30871,2013,concert
28628,2013,concert
29400,2013,concert
30843,2013,concert
29014,2013,concert
32388,2013,concert
30806,2013,concert
32467,2013,concert
36767,2013,concert
33901,2013,concert
33502,2013,concert
32979,2013,concert
30932,2013,concert
32468,2013,concert
30489,2013,concert
35530,2013,concert
29985,2013,concert
37259,2013,concert
34665,2013,concert
28691,2013,concert
32830,2013,concert
35328,2013,concert
32250,2013,concert
29094,2013,concert
30954,2013,concert
30689,2013,concert
31731,2013,concert
33792,2013,concert
35544,2013,concert
35086,2013,concert
30786,2013,concert
37765,2013,concert
32204,2013,concert
33659,2013,concert
29923,2013,concert
28735,2013,concert
28736,2013,concert
37065,2013,concert
30211,2013,concert
33634,2013,concert
30909,2013,concert
37255,2013,concert
33521,2013,concert
36051,2013,concert
35380,2013,concert
36713,2013,concert
29557,2013,concert
28729,2013,concert
30351,2013,concert
31510,2013,concert
29559,2013,concert
36690,2013,concert
38765,2013,concert
32995,2013,concert
31871,2013,concert
37287,2013,concert
30341,2013,concert
35298,2013,concert
32528,2013,concert
29512,2013,concert
30718,2013,concert
28990,2013,concert
33838,2013,concert
38770,2013,concert
28686,2013,concert
31568,2013,concert
34500,2013,concert
31626,2013,concert
37286,2013,concert
36077,2013,concert
30296,2013,concert
33573,2013,concert
28697,2013,concert
33682,2013,concert
32850,2013,concert
30837,2013,concert
29531,2013,concert
36232,2013,concert
30955,2013,concert
35363,2013,concert
35496,2013,concert
29690,2013,concert
31640,2013,concert
35842,2013,concert
32756,2013,concert
28954,2013,concert
30937,2013,concert
33628,2013,concert
33522,2013,concert
33667,2013,concert
35319,2013,concert
32813,2013,concert
30732,2013,concert
35147,2013,concert
32346,2013,concert
35095,2013,concert
29883,2013,concert
35312,2013,concert
31589,2013,concert
30542,2013,concert
36607,2013,concert
33826,2013,concert
32194,2013,concert
32205,2013,concert
29532,2013,concert
30337,2013,concert
32494,2013,concert
29067,2013,concert
37123,2013,concert
30526,2013,concert
29405,2013,concert
29529,2013,concert
31710,2013,concert
32196,2013,concert
29540,2013,concert
29287,2013,concert
30525,2013,concert
30721,2013,concert
29019,2013,concert
33447,2013,concert
29125,2013,concert
31800,2013,concert
37189,2013,concert
29355,2013,concert
29505,2013,concert
38755,2013,concert
31918,2013,concert
29069,2013,concert
30980,2013,concert
34499,2013,concert
31485,2013,concert
28994,2013,concert
28614,2013,concert
30824,2013,concert
29546,2013,concert
32417,2013,concert
29698,2013,concert
32500,2013,concert
30049,2013,concert
30151,2013,concert
32389,2013,concert
32601,2013,concert
31925,2013,concert
29537,2013,concert
35529,2013,concert
31826,2013,concert
30904,2013,concert
35333,2013,concert
32249,2013,concert
32625,2013,concert
29063,2013,concert
35322,2013,concert
37253,2013,concert
37278,2013,concert
31110,2013,concert
31712,2013,concert
28615,2013,concert
38126,2013,concert
29958,2013,concert
30009,2013,concert
33496,2013,concert
30527,2013,concert
29293,2013,concert
34234,2013,concert
36659,2013,concert
32771,2013,concert
32453,2013,concert
33822,2013,concert
33673,2013,concert
30152,2013,concert
33528,2013,concert
34477,2013,concert
29729,2013,concert
30035,2013,concert
30220,2013,concert
31944,2013,concert
35334,2013,concert
29053,2013,concert
30307,2013,concert
31801,2013,concert
33674,2013,concert
29947,2013,concert
28908,2013,concert
32010,2013,concert
28757,2013,concert
32812,2013,concert
31915,2013,concert
29560,2013,concert
31662,2013,concert
29123,2013,concert
31998,2013,concert
31641,2013,concert
33787,2013,concert
30062,2013,concert
31080,2013,concert
28739,2013,concert
37347,2013,concert
34453,2013,concert
30309,2013,concert
32712,2013,concert
32078,2013,concert
31114,2013,concert
30933,2013,concert
29592,2013,concert
33957,2013,concert
33262,2013,concert
36978,2013,concert
33639,2013,concert
38125,2013,concert
31711,2013,concert
31112,2013,concert
30074,2013,concert
31150,2013,concert
32982,2013,concert
37292,2013,concert
31612,2013,concert
36024,2013,concert
29176,2013,concert
28952,2013,concert
30928,2013,concert
28578,2013,concert
31085,2013,concert
30456,2013,concert
29108,2013,concert
30302,2013,concert
28647,2013,concert
32765,2013,concert
33837,2013,concert
32843,2013,concert
28995,2013,concert
29741,2013,concert
34503,2013,concert
32714,2013,concert
29393,2013,concert
32400,2013,concert
30077,2013,concert
30965,2013,concert
32724,2013,concert
34756,2013,concert
32191,2013,concert
29910,2013,concert
30427,2013,concert
34536,2013,concert
34017,2013,concert
31006,2013,concert
31963,2013,concert
28699,2013,concert
31513,2013,concert
34021,2013,concert
32807,2013,concert
31491,2013,concert
35373,2013,concert
33752,2013,concert
34937,2013,concert
28648,2013,concert
30940,2013,concert
34255,2013,concert
29692,2013,concert
30841,2013,concert
32347,2013,concert
33902,2013,concert
31553,2013,concert
30192,2013,concert
30007,2013,concert
33980,2013,concert
31996,2013,concert
34496,2013,concert
32138,2013,concert
28732,2013,concert
29701,2013,concert
32180,2013,concert
33766,2013,concert
29418,2013,concert
32881,2013,concert
32701,2013,concert
29479,2013,concert
36672,2013,concert
32753,2013,concert
32720,2013,concert
33530,2013,concert
28781,2013,concert
29160,2013,concert
33961,2013,concert
29877,2013,concert
31598,2013,concert
37313,2013,concert
31109,2013,concert
33982,2013,concert
29364,2013,concert
38445,2013,concert
35472,2013,concert
28646,2013,concert
30716,2013,concert
31660,2013,concert
36608,2013,concert
33751,2013,concert
31238,2013,concert
29497,2013,concert
36229,2013,concert
34501,2013,concert
30083,2013,concert
31600,2013,concert
36670,2013,concert
29777,2013,concert
32471,2013,concert
32836,2013,concert
33631,2013,concert
30730,2013,concert
30982,2013,concert
30329,2013,concert
28770,2013,concert
30094,2013,concert
36654,2013,concert
34917,2013,concert
29392,2013,concert
29269,2013,concert
32842,2013,concert
35839,2013,concert
31699,2013,concert
33851,2013,concert
28727,2013,concert
31933,2013,concert
33513,2013,concert
37331,2013,concert
37265,2013,concert
33958,2013,concert
30977,2013,concert
33625,2013,concert
30058,2013,concert
32725,2013,concert
28644,2013,concert
32209,2013,concert
31023,2013,concert
30057,2013,concert
29948,2013,concert
31487,2013,concert
29301,2013,concert
33915,2013,concert
31504,2013,concert
30222,2013,concert
36652,2013,concert
34397,2013,concert
34302,2013,concert
29590,2013,concert
31610,2013,concert
37764,2013,concert
34303,2013,concert
30762,2013,concert
36231,2013,concert
33503,2013,concert
31991,2013,concert
35449,2013,concert
37302,2013,concert
33743,2013,concert
36236,2013,concert
36768,2013,concert
33525,2013,concert
33474,2013,concert
29644,2013,concert
32716,2013,concert
30125,2013,concert
33664,2013,concert
31842,2013,concert
29523,2013,concert
30328,2013,concert
33481,2013,concert
35378,2013,concert
30366,2013,concert
35088,2013,concert
36514,2013,concert
34242,2013,concert
31155,2013,concert
31573,2013,concert
35103,2013,concert
30849,2013,concert
28643,2013,concert
29274,2013,concert
33197,2013,concert
30880,2013,concert
30088,2013,concert
32758,2013,concert
33790,2013,concert
30763,2013,concert
29778,2013,concert
37761,2013,concert
29613,2013,concert
29356,2013,concert
29708,2013,concert
37351,2013,concert
32000,2013,concert
31013,2013,concert
35561,2013,concert
30145,2013,concert
33619,2013,concert
33772,2013,concert
32683,2013,concert
31574,2013,concert
32008,2013,concert
31524,2013,concert
29570,2013,concert
30466,2013,concert
37338,2013,concert
29840,2013,concert
31033,2013,concert
29157,2013,concert
29951,2013,concert
29226,2013,concert
32387,2013,concert
32529,2013,concert
29615,2013,concert
30023,2013,concert
31643,2013,concert
28982,2013,concert
30540,2013,concert
31016,2013,concert
30003,2013,concert
32976,2013,concert
30292,2013,concert
37279,2013,concert
36708,2013,concert
30720,2013,concert
31111,2013,concert
32465,2013,concert
30845,2013,concert
29783,2013,concert
31558,2013,concert
32079,2013,concert
34188,2013,concert
30976,2013,concert
34486,2013,concert
29100,2013,concert
29486,2013,concert
33627,2013,concert
30231,2013,concert
31863,2013,concert
29541,2013,concert
33288,2013,concert
30006,2013,concert
29533,2013,concert
32150,2013,concert
31153,2013,concert
32183,2013,concert
37309,2013,concert
32879,2013,concert
35093,2013,concert
29506,2013,concert
28894,2013,concert
29561,2013,concert
35097,2013,concert
31806,2013,concert
33250,2013,concert
33741,2013,concert
33981,2013,concert
29298,2013,concert
37178,2013,concert
30063,2013,concert
30349,2013,concert
32009,2013,concert
31127,2013,concert
32418,2013,concert
29536,2013,concert
30889,2013,concert
33783,2013,concert
29088,2013,concert
29174,2013,concert
29563,2013,concert
31820,2013,concert
35993,2013,concert
31823,2013,concert
32192,2013,concert
29544,2013,concert
29954,2013,symphonic
29737,2013,symphonic
29747,2013,symphonic
35478,2013,symphonic
33199,2013,symphonic
35291,2013,symphonic
36508,2013,symphonic
35303,2013,symphonic
28939,2013,symphonic
33582,2013,symphonic
28730,2013,symphonic
29229,2013,symphonic
35302,2013,symphonic
33840,2013,symphonic
33820,2013,symphonic
31707,2013,symphonic
32513,2013,symphonic
30830,2013,symphonic
32483,2013,symphonic
32711,2013,symphonic
37325,2013,symphonic
33540,2013,symphonic
31732,2013,symphonic
30431,2013,symphonic
34019,2013,symphonic
31723,2013,symphonic
34074,2013,symphonic
29981,2013,symphonic
29798,2013,symphonic
37254,2013,symphonic
33887,2013,symphonic
29179,2013,symphonic
37282,2013,symphonic
30998,2013,symphonic
32527,2013,symphonic
33676,2013,symphonic
30055,2013,symphonic
34526,2013,symphonic
31802,2013,symphonic
28878,2013,symphonic
30524,2013,symphonic
37239,2013,symphonic
28640,2013,symphonic
30354,2013,symphonic
37185,2013,symphonic
29556,2013,symphonic
30120,2013,symphonic
28664,2013,symphonic
29291,2013,symphonic
28613,2013,symphonic
33507,2013,symphonic
28612,2013,symphonic
33364,2013,symphonic
31075,2013,symphonic
30331,2013,symphonic
32485,2013,symphonic
29978,2013,symphonic
31896,2013,symphonic
29071,2013,symphonic
33592,2013,symphonic
33796,2013,symphonic
33597,2013,symphonic
30665,2013,symphonic
30053,2013,symphonic
33950,2013,symphonic
31967,2013,symphonic
36676,2013,symphonic
30916,2013,symphonic
33970,2013,symphonic
33355,2013,symphonic
37759,2013,symphonic
31156,2013,symphonic
32488,2013,symphonic
31087,2013,symphonic
32303,2013,symphonic
36655,2013,symphonic
33054,2013,symphonic
36038,2013,symphonic
31671,2013,symphonic
32177,2013,symphonic
33508,2013,symphonic
37305,2013,symphonic
37258,2013,symphonic
29361,2013,symphonic
32990,2013,symphonic
32446,2013,symphonic
33737,2013,symphonic
31596,2013,symphonic
35247,2013,symphonic
29169,2013,symphonic
34199,2013,symphonic
34449,2013,symphonic
30082,2013,symphonic
30305,2013,symphonic
32820,2013,symphonic
29968,2013,symphonic
30149,2013,symphonic
30857,2013,symphonic
33446,2013,symphonic
29565,2013,symphonic
28683,2013,symphonic
32520,2013,symphonic
29562,2013,symphonic
33505,2013,symphonic
33035,2013,symphonic
28774,2013,symphonic
30182,2013,symphonic
30692,2013,symphonic
29027,2013,symphonic
34663,2013,symphonic
37299,2013,symphonic
29297,2013,symphonic
30598,2013,symphonic
31437,2013,symphonic
29000,2013,symphonic
28742,2013,symphonic
36244,2013,symphonic
29776,2013,symphonic
31703,2013,symphonic
28621,2013,symphonic
33372,2013,symphonic
36188,2013,symphonic
33020,2013,symphonic
30241,2013,symphonic
31893,2013,symphonic
32162,2013,symphonic
31928,2013,symphonic
33252,2013,symphonic
36023,2013,symphonic
30321,2013,symphonic
35836,2013,symphonic
37293,2013,symphonic
33598,2013,symphonic
32480,2013,symphonic
30421,2013,symphonic
35576,2013,symphonic
30855,2013,symphonic
29371,2013,symphonic
33825,2013,symphonic
38490,2013,symphonic
37187,2013,symphonic
32267,2013,symphonic
29155,2013,symphonic
28622,2013,symphonic
36054,2013,symphonic
28710,2013,symphonic
31158,2013,symphonic
30844,2013,symphonic
37015,2013,symphonic
28987,2013,symphonic
32161,2013,symphonic
29745,2013,symphonic
29880,2013,symphonic
30432,2013,symphonic
32109,2013,symphonic
29568,2013,symphonic
31964,2013,symphonic
30920,2013,symphonic
31959,2013,symphonic
29674,2013,symphonic
29585,2013,symphonic
30697,2013,symphonic
33552,2013,symphonic
32477,2013,symphonic
31380,2013,symphonic
33343,2013,symphonic
29842,2013,symphonic
33572,2013,symphonic
31556,2013,symphonic
33265,2013,symphonic
33005,2013,symphonic
30735,2013,symphonic
31056,2013,symphonic
32722,2013,symphonic
29314,2013,symphonic
30348,2013,symphonic
28953,2013,symphonic
36040,2013,symphonic
33802,2013,symphonic
28755,2013,symphonic
28641,2013,symphonic
33678,2013,symphonic
36036,2013,symphonic
33483,2013,symphonic
28745,2013,symphonic
35102,2013,symphonic
30320,2013,symphonic
36682,2013,symphonic
37248,2013,symphonic
29230,2013,symphonic
29605,2013,symphonic
32482,2013,symphonic
32685,2013,symphonic
35253,2013,symphonic
29796,2013,symphonic
30979,2013,symphonic
35364,2013,symphonic
32137,2013,symphonic
33835,2013,symphonic
36019,2013,symphonic
36027,2013,symphonic
32914,2013,symphonic
33034,2013,symphonic
37333,2013,symphonic
30729,2013,symphonic
31846,2013,symphonic
29799,2013,symphonic
34448,2013,symphonic
35290,2013,symphonic
30279,2013,symphonic
29275,2013,symphonic
30671,2013,symphonic
35091,2013,symphonic
34327,2013,symphonic
30693,2013,symphonic
29150,2013,symphonic
29495,2013,symphonic
37344,2013,symphonic
37291,2013,symphonic
31868,2013,symphonic
34443,2013,symphonic
32123,2013,symphonic
32496,2013,symphonic
30060,2013,symphonic
31318,2013,symphonic
30831,2013,symphonic
34535,2013,symphonic
29681,2013,symphonic
36048,2013,symphonic
33679,2013,symphonic
37460,2013,symphonic
31891,2013,symphonic
37461,2013,symphonic
30034,2013,symphonic
32472,2013,symphonic
31043,2013,symphonic
30502,2013,symphonic
28769,2013,symphonic
31561,2013,symphonic
33763,2013,symphonic
31336,2013,symphonic
29780,2013,symphonic
30804,2013,symphonic
30070,2013,symphonic
35834,2013,symphonic
35310,2013,symphonic
30775,2013,symphonic
29090,2013,symphonic
31588,2013,symphonic
